acc,gc,gc3,osc_1_z,osc_1_pval,osc_2_z,osc_2_pval,osc_both_z,osc_both_pval
CP003345,0.31859097711418366,0.18922868308147178,60.5547085921,0.0,-155.642325305,0.0,-99.0448542158,0.0
CP003364,0.633936662875168,0.7803793332980978,78.8194750386,0.0,-89.1716227148,0.0,-8.24346718558,1.67290818373e-16
CP003493,0.692551583365033,0.9023270908465141,-19.5882417122,1.94802482347e-85,-31.3287977081,1.8920610215e-215,-33.1732939989,2.61390922313e-241
CP003590,0.46587833963355896,0.4398736890128674,47.8465731311,0.0,-120.42207506,0.0,-62.3220775807,0.0
CP003610,0.4083233285220308,0.3266010843686628,13.6151096776,3.25656484794e-42,-36.8589858282,2.0995624709e-297,-23.6918832333,4.3718593691e-124
CP003732,0.5494251863996564,0.6428426284091465,7.08750430086,1.36552060843e-12,-53.7658027129,0.0,-39.7021049047,0.0
CP003869,0.4589259339354815,0.48223884611078344,-0.0867342874603,0.930882721653,-57.9273894857,0.0,-44.0156767411,0.0
CP003944,0.42963118870012057,0.3635687673373241,53.6641791065,0.0,-55.9581866134,0.0,-10.65277188,1.69248988493e-26
CP004142,0.572064988176523,0.6729288491049579,-3.50854770384,0.000450560423944,24.7738649097,1.71530841316e-135,16.228717458,3.15993063011e-59
CP004885,0.5963702436640625,0.6997073823813043,-53.4807874237,0.0,-84.5711375693,0.0,-102.346077207,0.0
CP006772,0.42177885282775956,0.4231257753702374,4.74545322093,2.08039990275e-06,-72.7371855281,0.0,-57.4633657713,0.0
CP007034,0.5319705754632762,0.6684945270719582,-21.9291032662,1.37102688266e-106,-115.83638951,0.0,-104.058355777,0.0
CP007139,0.6144573326798454,0.7573405531555037,37.083797213,5.126421149e-301,-113.499322316,0.0,-62.1274570924,0.0
CP007444,0.6474132886743456,0.8164620160620829,-35.8976091038,3.32872709898e-282,-110.149708635,0.0,-100.586975547,0.0
CP007496,0.4504515062448337,0.43993114832738406,-2.00547649511,0.0449121311021,16.1566137427,1.02013591335e-58,12.1629759813,4.89426382887e-34
CP008889,0.6935267654642321,0.8989821442181772,-1.74974793764,0.0801618178511,-12.1965775335,3.24164742892e-34,-9.38040443596,6.57201498332e-21
CP009302,0.6427268146887183,0.8446991440159969,-6.22007049788,4.96931554449e-10,-62.9766930216,0.0,-49.6869235774,0.0
CP009706,0.5038884398654375,0.5276737321076179,5.87991892646,4.10467478031e-09,34.1398124843,1.89399575882e-255,32.7131939713,1.01397652182e-234
CP010803,0.6307611824668071,0.79177825147932,57.5761045258,0.0,-109.109903239,0.0,-36.6318047801,8.91740140915e-294
CR555306,0.6559509201197714,0.8221187066736202,17.491832587,1.65353465466e-68,-92.1609340291,0.0,-52.7999633656,0.0
FN667741,0.4641427767152045,0.45169949381378766,-10.1322202494,3.9751903749e-24,2.65603821795,0.00790646534005,-5.17698749471,2.25497324693e-07
FP476056,0.4365059363295206,0.4666223368245591,-11.0587573339,1.98833108451e-28,-101.169108797,0.0,-92.3661753522,0.0
FP929045,0.5873238627919859,0.7565151630697272,-19.7869014654,3.86058501525e-87,-55.4281775917,0.0,-55.4019597216,0.0
FQ311875,0.6038741687394467,0.7171224959486544,-2.96987612481,0.00297919856562,-11.848244835,2.19745129458e-32,-10.7641699383,5.08174186726e-27
HE956757,0.6388732703534007,0.7796580031681417,38.4626260892,0.0,-76.8515850522,0.0,-32.2328445175,6.11980881969e-228
HG934468,0.46074165434026054,0.5004169672688806,-12.7191776894,4.62703851218e-37,-63.4840890861,0.0,-61.2777922112,0.0
AE000513,0.6772065153517473,0.8500543696742433,19.6228522279,9.86592277695e-86,-28.7398137584,1.21430585519e-181,-5.73236261449,9.90412498398e-09
AE001363,0.41418252261119437,0.3481790806395262,37.1918143487,9.25490992878e-303,-52.1884133763,0.0,-20.0942779157,8.28103532446e-90
AE004092,0.39242043680941013,0.31804950893560263,30.1288494909,2.03048473787e-199,-2.17348863669,0.0297435601444,19.7256707174,1.29823991707e-86
AE006468,0.5345178235557759,0.5949243613882214,-24.9362092641,3.01372676012e-137,29.7208958685,4.12436398034e-194,5.48370832175,4.16501283945e-08
AE008917,0.5838707591177207,0.6739487464495078,8.6867332363,3.73010663392e-18,-72.1516742938,0.0,-53.9229277688,0.0
AE014184,0.46528128287995096,0.42332570141832715,-5.50498682849,3.69195871169e-08,-20.2081874259,8.293821229e-91,-21.0201644197,4.2894516205e-98
AE015929,0.330413099676286,0.21040925459518361,12.01604201,2.92657100396e-33,16.750578569,5.60782362084e-63,22.171857896,6.42049176219e-109
AE016877,0.359804078273155,0.25650138636316494,-3.8102498732,0.000138826406353,-52.3485521735,0.0,-47.2944017791,0.0
AE017221,0.6974243839316477,0.9216425127216705,-7.80250445049,6.0690488299e-15,5.65452894694,1.56274260446e-08,-3.82000499487,0.000133448971593
AE017340,0.4755115343523522,0.4683676524863687,-6.08906638308,1.13571024293e-09,21.2246956444,5.64907788357e-100,13.7315786758,6.56864830467e-43
AL591688,0.6360156874114468,0.7982855120023727,42.3316003018,0.0,-108.537202225,0.0,-51.9734161502,0.0
AM180355,0.3012983633145095,0.17437980124845315,3.0538027349,0.00225960608407,-39.7191713207,0.0,-29.4345271473,1.98647724979e-190
AM420293,0.7176775405666175,0.9260063117367836,-36.0803089746,4.61863097337e-285,-49.693243925,0.0,-54.6288805076,0.0
AM889285,0.6718718080716463,0.8347792092373237,-0.988852438339,0.322735343632,-62.7213818988,0.0,-39.7458927784,0.0
AP006840,0.6941962749535945,0.9074937933408601,-2.87508662197,0.00403916668229,-19.8319202071,1.57895434771e-87,-13.6259646607,2.80676794602e-42
AP008957,0.6288871813681345,0.7473278722621476,21.9108121256,2.04895939303e-106,-120.385974178,0.0,-73.6540901654,0.0
AP009247,0.32916934401046527,0.20665167106252752,-11.2169333395,3.36746151903e-29,36.9914354466,1.57237524927e-299,23.2469609267,1.52687355061e-119
AP010803,0.6548016946711838,0.8181508818790607,10.8397220365,2.23148018953e-27,-68.2212047903,0.0,-38.4239018544,0.0
AP011540,0.6109642039036852,0.711471497216401,6.76844325047,1.30175428763e-11,25.1874996511,5.49113185512e-140,25.4592388743,5.57805040347e-143
AP012044,0.5480359356870546,0.659336745409549,-13.0829568268,4.12092578506e-39,-88.7061202443,0.0,-76.8323034644,0.0
AP012057,0.67566063872044,0.8612580391988072,11.8205211884,3.05781545253e-32,-85.9740312868,0.0,-46.7934711627,0.0
AP012206,0.6454689808635105,0.8230926433149316,47.2620156194,0.0,-139.346213891,0.0,-57.2190521467,0.0
AP012320,0.7159454331144924,0.9342929623557387,-3.36734729845,0.000758950442296,-64.4711134739,0.0,-29.6749197537,1.61812129505e-193
AP012342,0.5074988969252041,0.5389520224105314,39.2813666915,0.0,-111.014767126,0.0,-63.851667958,0.0
AP013066,0.5713147475314568,0.6774725169229194,-20.9744602601,1.12232813718e-97,-71.7342910683,0.0,-64.0171328241,0.0
AP014624,0.36806642941874257,0.3139380641042788,29.8217845688,2.0391313458e-195,-109.36486604,0.0,-70.7136741171,0.0
BA000019,0.42519180174957283,0.35322092842228653,28.6655237137,1.02684610353e-180,-14.3720753032,7.74744104706e-47,8.09589755157,5.68436491901e-16
BX119912,0.5554453923203267,0.6167404482913237,38.8382599279,0.0,-137.649995462,0.0,-75.7915372942,0.0
BX950851,0.5230182803512671,0.5653477500970981,-7.56940906675,3.74925796938e-14,13.634115631,2.51015330211e-42,5.42581402194,5.76910049052e-08
CP000082,0.44686578830201446,0.4080215481522996,-27.5260610943,8.56300155663e-167,60.6742881833,0.0,27.3163564641,2.71197542236e-164
CP000109,0.44067562947359135,0.42363918957039265,16.1258409266,1.67957200033e-58,-6.54567035396,5.92290986479e-11,5.83678636245,5.32172604399e-09
CP000140,0.46104737267993456,0.5199526383955388,2.17201170748,0.0298547798624,-77.1656799996,0.0,-60.7628297826,0.0
CP000155,0.5488928843931072,0.6387101297013298,-23.238643036,1.85319255403e-119,-35.8823098593,5.7667281137e-282,-42.7376519731,0.0
CP000237,0.4148670515612202,0.374023974044828,7.26956064013,3.60658596158e-13,-30.3720585888,1.28508103518e-202,-20.0937168809,8.37515189884e-90
CP000252,0.5258412995307958,0.6033352989538137,26.6636381482,1.24356353774e-156,-93.6547501841,0.0,-60.6534138123,0.0
CP000284,0.5665751392743068,0.6730540338154731,-45.168270354,0.0,-47.8212875762,0.0,-65.9695409256,0.0
CP000362,0.5959458998914298,0.6982691813004503,19.1464300657,1.03653482825e-81,-29.4564813677,1.03994297013e-190,-8.63650373084,5.79595084645e-18
CP000394,0.5972313087697703,0.6617255537639177,4.90819295578,9.19193962952e-07,-59.3643646727,0.0,-40.5877028167,0.0
CP000453,0.6793603279536887,0.866247048766588,-33.2955617487,4.47652035353e-243,-7.94905999267,1.87932032665e-15,-30.5410767591,7.42851609336e-205
CP000478,0.6029716347730787,0.7560073896371517,5.61896453615,1.92105279162e-08,-136.007373417,0.0,-92.1963498325,0.0
CP000512,0.6913775639535336,0.8857319434403894,-56.2475232962,0.0,-81.4267863098,0.0,-89.0115548739,0.0
CP000568,0.4041951328526935,0.39760113351366505,-20.5748351679,4.61295704374e-94,-84.6862551056,0.0,-79.1824020321,0.0
CP000679,0.35702049374823314,0.30400837765721417,36.6349204455,7.95485439783e-294,-81.6304917885,0.0,-47.1563392995,0.0
CP000749,0.4340575819900231,0.3826427255364717,13.2107455113,7.60672940674e-40,-20.7743181356,7.39060218648e-96,-7.4491505892,9.39430937638e-14
CP000783,0.5799525946466587,0.6918477301103886,6.95516679598,3.52145146397e-12,32.2465615965,3.93091272905e-228,27.4044862794,2.42487746896e-165
CP000830,0.6646414737119225,0.8468803019515152,28.7990565086,2.20410814025e-182,-83.2682089417,0.0,-32.1752276243,3.92053434467e-227
CP000885,0.3635682780410742,0.2859273467351359,-8.88177078608,6.58043221604e-19,-58.9228046044,0.0,-61.8238377841,0.0
CP000923,0.34738002110883465,0.25978574634144963,29.5342670156,1.04582179994e-191,-78.2089899694,0.0,-53.2083560534,0.0
CP001022,0.48620049346586763,0.5166415354689753,31.4307338289,7.69725220786e-217,-26.0930020648,4.37743813857e-150,0.913215366298,0.361129283799
CP001085,0.295509165653558,0.2113456206165389,18.0429808537,8.95790301766e-73,-59.7095482049,0.0,-37.7510409519,0.0
CP001103,0.4568106682456383,0.4329234606222018,-0.816680412891,0.414111087693,34.2210339088,1.17670596791e-256,25.7938315503,1.03990192011e-146
CP001135,0.6109921879171745,0.7558851146663308,-7.20954435246,5.6139410459e-13,29.3065066925,8.56902066912e-189,15.772469245,4.81306790387e-56
CP001196,0.6318265560351466,0.7832666781573492,33.9481069354,1.30078888656e-252,-80.3132896178,0.0,-40.8867472917,0.0
CP001280,0.6383583640081129,0.7780775111631941,56.5011672077,0.0,-79.8198388984,0.0,-26.3817241189,2.22096317141e-153
CP001397,0.3601066706556256,0.2700716049866876,56.7595287086,0.0,-49.029934175,0.0,-7.72395106086,1.12778155886e-14
CP001618,0.7329910296350217,0.943873701317546,3.36636684778,0.000761653431078,-30.3564623965,2.06452701409e-202,-12.0947321211,1.12608967363e-33
CP001632,0.4065995563046862,0.3795838006697522,7.19039500351,6.46041424339e-13,-40.3026208923,0.0,-30.8494318845,5.70077956047e-209
CP001672,0.4654285856263162,0.45189985482946765,-10.4354678457,1.70770444105e-25,56.9307194228,0.0,37.9962039804,0.0
CP001683,0.6787215180505008,0.8538920193892875,-36.3885630435,6.45669200516e-290,-35.4358862701,4.78540909481e-275,-51.9514879524,0.0
CP001700,0.703521229714885,0.9041605647821969,18.5832695998,4.38929912442e-77,-52.2692485276,0.0,-13.8937980006,6.90733467661e-44
CP001721,0.46385384064529966,0.4104908092216221,3.42928367902,0.000605176635134,-17.113287318,1.18139648649e-65,-12.216454097,2.53920459548e-34
CP001739,0.3476793783354113,0.27341819198343065,8.30494496788,9.98657231602e-17,-102.200424271,0.0,-81.2136556034,0.0
CP001779,0.26240640229289885,0.11510648467129725,-2.22099147671,0.0263515386884,12.8344767166,1.05110760707e-37,9.83399167625,8.03686311689e-23
CP001807,0.6534605750946907,0.8144677358863406,-19.2567332529,1.23956304761e-82,-80.6508463862,0.0,-70.8995177084,0.0
CP001820,0.39761775928752024,0.30299893730765104,-11.4524346731,2.28632308492e-30,9.44255678285,3.63792075169e-21,0.417768973018,0.676116037935
CP001850,0.4489583798453074,0.4424503992133286,-2.08312809931,0.0372395487139,-14.8608260125,5.91908487975e-50,-12.6255052911,1.52757750499e-36
CP001928,0.4438299284077071,0.44507304659986824,42.7060419514,0.0,-85.8043136971,0.0,-49.1796584106,0.0
CP001966,0.6891375116222271,0.8667211209575947,-4.15827543372,3.20659249664e-05,-47.0981415266,0.0,-31.6068957398,2.96845326237e-219
CP002005,0.4304119341200733,0.3802878719664846,-34.9646297498,7.76163894358e-268,26.6681552897,1.10225548724e-156,-2.10019953208,0.0357112925259
CP002028,0.467442125542953,0.48954682806465455,-31.0226145538,2.6714023844e-211,-45.9355767507,0.0,-61.7401248303,0.0
CP002049,0.6884758528974098,0.8774532828923983,29.3236661213,5.1786236915e-189,7.1588068154,8.1382274215e-13,25.7287693682,5.57187067727e-146
CP002105,0.37416505555825263,0.2883024197938333,45.6019065946,0.0,36.8894589576,6.81970301494e-298,57.4068282948,0.0
CP002156,0.6107047799781052,0.7123790099557522,47.8704216922,0.0,-48.7096838246,0.0,-9.73197429021,2.20275511375e-22
CP002209,0.6125071461502997,0.7606883408853812,-8.6393803591,5.65187164148e-18,31.2563818273,1.82845533624e-214,15.0967451082,1.70126526604e-51
CP002343,0.7101441907973121,0.9135688959694015,9.1120279863,8.08561851775e-20,-13.1871074655,1.04103556472e-39,-1.07119471463,0.284081887624
CP002353,0.6307990666883716,0.7424298003994622,38.8402683451,0.0,-106.934793585,0.0,-43.3790641966,0.0
CP002382,0.5554630857083445,0.6399722669601836,6.54431448095,5.976890779e-11,-23.0657276665,1.02280558046e-117,-11.837505819,2.4977075035e-32
CP002444,0.5235249453193764,0.639393778613225,61.108487838,0.0,-14.865339753,5.53334633731e-50,31.971507388,2.71503844337e-224
CP002456,0.3785337946447704,0.2714914534602852,10.3572515013,3.87949726253e-25,0.0639672778687,0.948996281905,7.6045001758,2.86007081853e-14
CP002514,0.619536636592859,0.7258909506180398,-30.7639627551,7.95505831877e-208,-15.559273147,1.37653237638e-54,-30.9859491883,8.33586293149e-211
CP002544,0.4443365869751039,0.4672921421080626,4.94750536396,7.51706331762e-07,-130.43025961,0.0,-103.543449202,0.0
CP002568,0.6782657779361551,0.8743626933895922,27.875232707,5.32780268085e-171,-96.3760859174,0.0,-39.2884580169,0.0
CP002630,0.6867528617389651,0.8843368433249809,7.76262550693,8.31889801928e-15,-5.75078049609,8.88323884017e-09,2.93427540216,0.00334327417081
CP002691,0.4808360789263401,0.5339672961506201,-44.2173117825,0.0,-155.554288278,0.0,-159.574520851,0.0
CP002786,0.6262662941753714,0.7188198505063954,20.3570489396,4.02083871148e-92,-7.20467379476,5.81829694107e-13,7.6290548825,2.36480955033e-14
CP002859,0.47801572611572407,0.5290124133862834,-17.4924489643,1.63574513811e-68,-86.6205137129,0.0,-83.2852731579,0.0
CP002972,0.6041223525966062,0.7048551943473279,25.5577662432,4.50094792341e-144,-24.2801080523,3.18069795151e-130,0.280022995469,0.779459862532
CP003096,0.47505947662801734,0.5052724476159257,12.7505509294,3.09549859951e-37,-67.9239627548,0.0,-46.5986126306,0.0
CP003171,0.6246381500061965,0.7846176647515758,-32.6729597975,3.78288542853e-234,-46.7448610601,0.0,-51.8799046382,0.0
CP003257,0.2916739383255777,0.18008996260873913,-2.19732590933,0.0279971785264,-57.7754262286,0.0,-53.4545493524,0.0
CP003346,0.45872655346570657,0.5017317073018609,-10.8558380778,1.87082674342e-27,-75.5201486478,0.0,-67.9306989318,0.0
CP003380,0.48260942850984034,0.46940793846101314,-13.7420495471,5.68435284639e-43,17.0870541241,1.85301319522e-65,3.17755854041,0.00148520703357
CP003495,0.6948170145125205,0.8793126275331018,-22.9024576733,4.39142587674e-116,-36.6036365231,2.50338788093e-293,-41.9795007565,0.0
CP003591,0.6012836498411379,0.7198510137628887,27.4421313109,8.62483346034e-166,-49.072289481,0.0,-16.8815186456,6.15411257458e-64
CP003620,0.411016664792242,0.31495130810714445,35.1369752023,1.83787172813e-270,2.56139296764,0.0104253359413,31.0960244308,2.72581966455e-212
CP003740,0.5542419838137135,0.6061826001955034,15.4946353249,3.77094329166e-54,1.2169718736,0.223614917424,11.4831703329,1.60293052278e-30
CP003879,0.3538457353987457,0.2853129369559992,47.4396210407,0.0,-73.2972073505,0.0,-30.9306746732,4.62265572452e-210
CP003945,0.43654474773183594,0.37316261094831615,58.142272492,0.0,-51.047090108,0.0,-3.58651450748,0.000335127428104
CP004345,0.527313105947607,0.5791369734287417,1.9022984899,0.0571321430031,36.7946681414,2.24679359377e-296,29.3914342462,7.06614623882e-190
CP005287,0.6403267760347976,0.7937841854166695,-26.5932210018,8.13126192605e-156,-17.7703321676,1.19978229744e-70,-33.5830362641,2.96731791219e-247
CP006773,0.6308726121645015,0.7718381229443807,28.2182205668,3.49521229078e-175,-40.2020513456,0.0,-6.66206262313,2.70010921039e-11
CP007035,0.46154707039633014,0.4940268263214104,-33.0147097349,4.99605130813e-239,-53.4144915163,0.0,-59.4210536674,0.0
CP007142,0.4955167109115881,0.5178819135835951,-33.6112369923,1.14953425663e-247,-46.2714842695,0.0,-57.6506949415,0.0
CP007445,0.3504506660469098,0.23096536639137535,-5.61775375299,1.93455939773e-08,38.1113278098,0.0,27.8230156499,2.2851308928e-170
CP007757,0.534618772874648,0.5491749563608067,4.40016699723,1.0816760228e-05,64.7121504158,0.0,50.3870107899,0.0
CP008936,0.39114947817032714,0.2973074091800268,32.5709693431,1.05713926621e-232,-24.1633097063,5.41069124917e-129,-0.0485224216479,0.961299895595
CP009415,0.31704585017331943,0.20615980880693566,8.48759177713,2.10963122382e-17,23.6271671151,2.02684736365e-123,25.895987717,7.39008154229e-148
CP009761,0.28960229150273914,0.16897039968783098,21.1307417393,4.14977242882e-99,-56.9199313222,0.0,-35.2263712358,7.89428819761e-272
CP010848,0.6205353081841416,0.7056487152463929,7.64571823396,2.07782218535e-14,-11.6009017257,4.07758957658e-31,-3.57403352778,0.000351523888372
CU207211,0.5535494054076968,0.6311704260127009,-21.2687462746,2.21111446282e-100,-85.6133746761,0.0,-74.3084174976,0.0
FO082060,0.4967819697732388,0.546258686464154,-9.29747704633,1.43817695894e-20,-82.0769921121,0.0,-72.7995999809,0.0
FP565575,0.5915579170786656,0.6973001925577461,20.6037443725,2.54022220829e-94,-36.9458304235,8.4975216272e-299,-13.4296494721,4.05325518234e-41
FP929047,0.6534424373179883,0.8834749686906843,-33.3510660363,7.02996474739e-244,-50.1934258226,0.0,-58.7282789961,0.0
FQ312005,0.3709031401845422,0.30496237216183186,68.9735130401,0.0,-18.8196181262,5.21591308936e-79,21.2538254303,3.03870586229e-100
HE983995,0.37748657574574024,0.29757925210325964,-7.56717734625,3.81421028621e-14,-16.9913607157,9.51558471008e-65,-18.2659188875,1.54588580734e-74
HG938353,0.6239599564605036,0.7840354181651593,49.1361703216,0.0,-124.207759758,0.0,-56.7683488397,0.0
AE000516,0.6581958559860726,0.7929026049932626,-25.037434289,2.3927243448e-138,-29.4063807347,4.55123023612e-190,-38.9513836151,0.0
AE001437,0.3156770534814757,0.20851891007668322,12.0582528636,1.75465675866e-33,-38.4325115837,0.0,-24.0413612863,1.0278721108e-127
AE004439,0.41136294346969804,0.34577784851273907,9.11729886436,7.70199647598e-20,-3.60250508076,0.000315165238342,3.75016312493,0.00017671957129
AE006470,0.5775454801488229,0.7261771559542367,9.67184163464,3.97165638409e-22,-69.2864399437,0.0,-46.0438819216,0.0
AE008922,0.656978944267029,0.8184479670390459,-57.7221436055,0.0,-84.7216890065,0.0,-100.264599904,0.0
AE014295,0.6095322551350766,0.762778144793405,-15.7930690815,3.47264759544e-56,-30.9945366737,6.38634587016e-211,-32.9516753504,4.00300615388e-238
AE016822,0.6852232786945124,0.8703957593759006,16.0989183137,2.59603337747e-58,-43.7515847252,0.0,-18.1503275762,1.27637427199e-73
AE017126,0.3712132353889779,0.24717892144485834,38.269884985,0.0,-29.445896185,1.42087187803e-190,1.59695971131,0.110274688186
AE017262,0.3858917127693095,0.30149373009437175,21.4161347775,9.45137827443e-102,-49.1888559006,0.0,-27.2990922204,4.34816989381e-164
AE017354,0.3899757023447337,0.3290478465879892,-1.29966007544,0.1937174997,-25.0051481258,5.37393469847e-138,-21.8270005185,1.28586512458e-105
AL645882,0.7257227065084658,0.9331832870793082,-3.20383062547,0.00135612231288,-48.4729930275,0.0,-26.6831599222,7.3825880627e-157
AM236080,0.6210835555518882,0.7736507415282007,47.3516790135,0.0,-117.681741034,0.0,-63.1331675718,0.0
AM494475,0.3093770417019434,0.19825725175293124,-7.00369681472,2.49295288512e-12,26.586949451,9.60911761082e-156,17.4007975261,8.13622122414e-68
AM942444,0.649733700226855,0.818852491596257,-3.89117172769,9.9761292748e-05,-4.86465277883,1.14657912542e-06,-6.14883834458,7.80524788004e-10
AP007255,0.6624353184422425,0.851320589847696,-19.1263027115,1.52515157069e-81,-91.6839984537,0.0,-73.8636854282,0.0
AP008971,0.326295328598776,0.2604198216699786,15.4155502852,1.28670133225e-53,-63.8686814841,0.0,-42.0617527328,0.0
AP009384,0.6776203531867734,0.8651486789095381,2.06455550133,0.0389650773319,-86.7240600614,0.0,-53.7911224256,0.0
AP010946,0.6863658853111975,0.880590258726206,27.8804235849,4.60914682762e-171,-64.6114962889,0.0,-19.3224389083,3.47822088744e-83
AP011615,0.44676969863431587,0.4082583765044114,26.1386951113,1.32499201345e-150,23.1729215546,8.54075953135e-119,40.728119992,0.0
AP012046,0.3672560324752774,0.27339179687927134,20.1328598575,3.80394474063e-90,-42.2366803628,0.0,-22.9171247638,3.13615084067e-116
AP012157,0.3957114650430976,0.334958060759873,-3.08289057508,0.00205000519855,-29.6355237263,5.21161179593e-193,-28.224102771,2.95998312344e-175
AP012211,0.5693995848796439,0.6598174843378569,-32.3475978753,1.4995388275e-229,-67.1424711304,0.0,-75.7931208044,0.0
AP012332,0.4217961767143326,0.33627648628526974,15.8305964697,1.91398174099e-56,-40.1252755197,0.0,-26.5475284115,2.74262400314e-155
AP012547,0.6386345752506073,0.8084615892784064,-10.5316426368,6.17474312829e-26,-97.5335720889,0.0,-77.4402672681,0.0
AP013105,0.6450969682054729,0.840395847477622,-23.5467942742,1.35397469618e-122,-73.6736228388,0.0,-66.5844642641,0.0
AP014633,0.4207730187654956,0.3541234610841793,10.2052047262,1.87924414584e-24,25.221520231,2.32638786072e-140,26.6945418927,5.4462498516e-157
BA000021,0.23699869094371057,0.11592501778067353,13.2351067882,5.50184825829e-40,-46.2440630864,0.0,-26.4503606163,3.61405545847e-154
BX470251,0.4424721620558696,0.4054852718168532,-7.94027633122,2.01731318928e-15,27.7457221299,1.96239297535e-169,15.2768902184,1.09020421165e-52
CP000009,0.6181531712949808,0.7267418086110884,23.8750580704,5.56307166182e-126,-58.9469741092,0.0,-30.7461463954,1.37677539442e-207
CP000083,0.3891172153445077,0.3010327731488269,0.264101507554,0.791701702263,87.4377661504,0.0,70.0709560276,0.0
CP000113,0.6922761162349278,0.8875367747315932,-48.982617886,0.0,-33.934920184,2.03589812177e-252,-58.7560413845,0.0
CP000141,0.42478541301885087,0.404277055670392,18.3333765408,4.4819861867e-75,-63.1198280424,0.0,-38.9612076687,0.0
CP000157,0.6354743826527123,0.7833673948942151,9.53899496711,1.4422318345e-21,-111.172304706,0.0,-75.9011997755,0.0
CP000238,0.3438911115163086,0.1949906127784562,-2.84176584147,0.00448644301034,22.389875368,4.93968059549e-111,16.5433349301,1.78841478326e-61
CP000264,0.6280918241592904,0.7630262138802939,36.8220718069,8.18793365709e-297,-21.4431591232,5.28981224548e-102,8.75926028528,1.96535821522e-18
CP000285,0.645935948086823,0.8120132751231889,-13.4854076957,1.906089347e-41,-97.0329267284,0.0,-73.1983204425,0.0
CP000383,0.396988138873262,0.3573532499429782,-32.6412813212,1.06545081262e-233,-64.5821086004,0.0,-81.2150637373,0.0
CP000411,0.38960178336342727,0.34312644737220965,20.7510847543,1.19856588783e-95,-69.8371764919,0.0,-44.9973831994,0.0
CP000454,0.6607824819646891,0.8191746450500568,-9.99048199147,1.67763999067e-23,-12.1266519328,7.63058374762e-34,-15.1709780703,5.50503316894e-52
CP000481,0.6687109279375066,0.7937270077546651,1.25843848117,0.208233222469,-27.8696549885,6.22518492103e-171,-17.3961804629,8.81909642738e-68
CP000513,0.4512870429935244,0.42594642408306105,-3.67506384615,0.00023778994237,-24.5356534298,6.1539848122e-133,-22.7643205907,1.03525561311e-114
CP000569,0.4243856212053675,0.3847400776548064,-4.9426824394,7.70549408932e-07,-9.90666294765,3.8943660645e-23,-11.3184673003,1.06314394438e-29
CP000686,0.6102337476568274,0.6936169250938022,18.6482019343,1.30595971797e-77,-52.9278685274,0.0,-28.0465232726,4.40422343299e-173
CP000750,0.7463386489934608,0.959557438959206,-17.5404342535,7.03874682442e-69,-12.253063538,1.61767454894e-34,-21.191735446,1.13823806879e-99
CP000806,0.3878220883883853,0.3004771614950684,58.9606568356,0.0,-23.7687084275,7.03897719478e-125,15.2211143334,2.56130911478e-52
CP000859,0.5734197323716023,0.7020574961553065,-35.4981825856,5.24322813929e-276,-39.6482534162,0.0,-57.6990579851,0.0
CP000896,0.3229072026355249,0.20930449665473783,-5.02479292406,5.03976027092e-07,35.6954880955,4.64460725458e-279,24.5615415728,3.25610309271e-133
CP000930,0.5813460897980416,0.7080889038597002,13.4785349069,2.09220124228e-41,-35.3426028831,1.30246895742e-273,-18.2407548276,2.45050859464e-74
CP001032,0.6557032221235329,0.8254079760387313,34.1965549246,2.7205386078e-256,-103.309316984,0.0,-44.8068624913,0.0
CP001087,0.49783380163404967,0.5542048631097473,-15.8216844926,2.20513044149e-56,-45.4493537009,0.0,-51.631404238,0.0
CP001104,0.3804364728070513,0.30962702367954087,-42.0824578479,0.0,-5.75873150715,8.47483770664e-09,-30.2189131651,1.33684281354e-200
CP001145,0.4499245474744258,0.4382899365197483,-9.76345812314,1.61550600464e-22,-31.893700375,3.26491389856e-223,-31.5362988347,2.76362886395e-218
CP001220,0.6267299709362508,0.7715658345649737,-47.6480543528,0.0,-107.877663918,0.0,-102.63457436,0.0
CP001281,0.6887876546210893,0.8985695033555835,-11.4712709724,1.83937662379e-30,-79.2166770155,0.0,-52.1939301254,0.0
CP001472,0.6120668343052386,0.7425864780737043,-6.8600296898,6.88462379467e-12,-51.1609322114,0.0,-44.9181757937,0.0
CP001619,0.5267998740519426,0.6425369373192923,4.49443180238,6.97559539308e-06,-121.210330427,0.0,-88.1304780454,0.0
CP001634,0.41609224033928344,0.4054539261634661,30.778014737,5.16011523073e-208,-89.1444083585,0.0,-48.1127590266,0.0
CP001673,0.43598163074204455,0.46096864312140023,19.4071682928,6.7125957065e-84,-76.8331819086,0.0,-48.8052108284,0.0
CP001684,0.6111759988553136,0.7920175523505307,-27.8461887082,1.19791201578e-170,-64.6752302077,0.0,-66.208269587,0.0
CP001706,0.5864187465929445,0.6314851589075238,4.8898725918,1.00901264592e-06,47.7808115241,0.0,38.2392510335,0.0
CP001727,0.6303844107054288,0.7900386592675611,3.57565079471,0.000349357731391,-79.0853850635,0.0,-49.9337842689,0.0
CP001743,0.6424616057159647,0.8050333999823133,-52.6731527865,0.0,-36.6582056169,3.38659976907e-294,-65.5801864934,0.0
CP001785,0.6006024550853029,0.72661346568699,7.97663422562,1.50377619543e-15,-49.0401084622,0.0,-26.1587624055,7.83414772643e-151
CP001810,0.4086015553043133,0.37147244141159735,-8.86533650831,7.62733588257e-19,-43.800835113,0.0,-45.2399839589,0.0
