acc,gc,gc3,osc_1_z,osc_1_pval,osc_2_z,osc_2_pval,osc_both_z,osc_both_pval
CP003156,0.4076936812836407,0.3673946520145311,14.241092396,5.09247312146e-46,-44.946745094,0.0,-31.612595993,2.47855939778e-219
CP003255,0.6174766802524909,0.7952779522796236,-5.64884397628,1.6153037461e-08,-78.8454422381,0.0,-67.8896953257,0.0
CP003345,0.31859097711418366,0.18922868308147178,71.4537212589,0.0,-136.852920616,0.0,-78.6617947514,0.0
CP003364,0.633936662875168,0.7803793332980978,55.6345130406,0.0,-84.5858075054,0.0,-36.5945177253,3.49604850533e-293
CP003493,0.692551583365033,0.9023270908465141,-53.7903611866,0.0,-24.1532531604,6.90151246658e-129,-55.6997846133,0.0
CP003590,0.46587833963355896,0.4398736890128674,30.0566269552,1.78864446269e-198,-118.743648389,0.0,-73.0757490574,0.0
CP003610,0.4083233285220308,0.3266010843686628,-2.73334417968,0.00626947803772,-36.6115207357,1.8753737682e-293,-33.0995330023,3.0181939481e-240
CP003732,0.5494251863996564,0.6428426284091465,-2.77999303885,0.00543600637186,-39.1682857339,0.0,-36.51634557,6.10312164516e-292
CP003869,0.4589259339354815,0.48223884611078344,-5.39135530068,6.99282557094e-08,-41.1775118551,0.0,-39.4111827224,0.0
CP003944,0.42963118870012057,0.3635687673373241,20.4847534313,2.94471137111e-93,-34.6514501932,4.24786785971e-263,-16.3620388633,3.56973496655e-60
CP004142,0.572064988176523,0.6729288491049579,-23.0696585733,9.3398275616e-118,18.1469160638,1.3581514658e-73,-1.03766900596,0.299424179288
CP004885,0.5963702436640625,0.6997073823813043,-43.947308846,0.0,-82.327548373,0.0,-97.5587984167,0.0
CP006772,0.42177885282775956,0.4231257753702374,2.60942328162,0.00906949799705,-59.2242562584,0.0,-48.6719164428,0.0
CP007034,0.5319705754632762,0.6684945270719582,-36.4501458104,6.84288341941e-291,-91.9466389514,0.0,-102.938006179,0.0
CP007139,0.6144573326798454,0.7573405531555037,26.5925128198,8.28606573156e-156,-107.157321019,0.0,-68.6782341167,0.0
CP007444,0.6474132886743456,0.8164620160620829,-52.3592429552,0.0,-105.687060188,0.0,-116.850772362,0.0
CP007496,0.4504515062448337,0.43993114832738406,-7.99018622433,1.34735072117e-15,16.4836759722,4.80710424747e-61,9.15439523754,5.46631212415e-20
CP008889,0.6935267654642321,0.8989821442181772,-19.1361918139,1.26161016265e-81,-12.867254623,6.88045268837e-38,-22.4800340774,6.50893818373e-112
CP009302,0.6427268146887183,0.8446991440159969,-10.9177697358,9.4794963956e-28,-59.1913920532,0.0,-55.1381459672,0.0
CP009706,0.5038884398654375,0.5276737321076179,-13.3356164262,1.43662284878e-40,31.1059630929,2.00040168727e-212,15.7619713776,5.68321695328e-56
CP010803,0.6307611824668071,0.79177825147932,45.4411000869,0.0,-96.3386058142,0.0,-53.367805258,0.0
CR555306,0.6559509201197714,0.8221187066736202,8.77609724911,1.69245490682e-18,-88.53835235,0.0,-62.7742302178,0.0
FN667741,0.4641427767152045,0.45169949381378766,-22.436370895,1.73867686129e-111,-0.754479818264,0.45056115934,-17.1835914235,3.52402668281e-66
FP476056,0.4365059363295206,0.4666223368245591,-9.98939413868,1.69615247288e-23,-77.9238359958,0.0,-83.7686608937,0.0
FP929045,0.5873238627919859,0.7565151630697272,-29.774143074,8.44638620989e-195,-42.9894674057,0.0,-52.3133013487,0.0
FQ311875,0.6038741687394467,0.7171224959486544,-8.99252260972,2.41619788459e-19,-6.06857774804,1.29047940367e-09,-10.5914610138,3.2645628712e-26
HE956757,0.6388732703534007,0.7796580031681417,22.9640096846,1.06757899227e-116,-74.1799991566,0.0,-50.7801818824,0.0
HG934468,0.46074165434026054,0.5004169672688806,-15.457694409,6.69523656814e-54,-59.4974925537,0.0,-60.4489777754,0.0
AE000513,0.6772065153517473,0.8500543696742433,-26.6448299046,2.05444157062e-156,-32.2561701776,2.88257624936e-228,-40.4639848545,0.0
AE001363,0.41418252261119437,0.3481790806395262,35.4211673447,8.06437451524e-275,-28.761179139,6.56499043867e-182,-1.15261853126,0.24906699361
AE004092,0.39242043680941013,0.31804950893560263,14.6293684278,1.82473110565e-48,3.3853332273,0.000710918942931,12.95175225,2.29651539782e-38
AE006468,0.5345178235557759,0.5949243613882214,-43.7058237162,0.0,24.5324303443,6.66124271976e-133,-6.42900905662,1.28438475833e-10
AE008917,0.5838707591177207,0.6739487464495078,1.54034939159,0.12347521036,-69.8397450826,0.0,-60.2525981272,0.0
AE014184,0.46528128287995096,0.42332570141832715,2.3092024965,0.0209323471069,-22.7218356131,2.72576307031e-114,-18.7258051657,3.05024547957e-78
AE015929,0.330413099676286,0.21040925459518361,-6.69422937849,2.16811109746e-11,21.656464842,5.28249560258e-104,14.3098841334,1.89829334538e-46
AE016877,0.359804078273155,0.25650138636316494,5.01687311933,5.25192266698e-07,-19.6581961964,4.91908370443e-86,-13.457401819,2.78539248393e-41
AE017221,0.6974243839316477,0.9216425127216705,-8.1844440398,2.73563623697e-16,7.79523005165,6.42912403589e-15,-0.263104444051,0.792470078732
AE017340,0.4755115343523522,0.4683676524863687,-21.0226959945,4.06665862159e-98,10.5445769594,5.38144947378e-26,-5.03666537804,4.73711842223e-07
AL591688,0.6360156874114468,0.7982855120023727,29.5359401104,9.95342323151e-192,-110.032526628,0.0,-71.5287410168,0.0
AM180355,0.3012983633145095,0.17437980124845315,5.39452256276,6.8705993635e-08,-19.3008662375,5.28163661935e-83,-14.0514821515,7.54384864698e-45
AM420293,0.7176775405666175,0.9260063117367836,-46.9104989175,0.0,-42.4466435519,0.0,-63.5247309762,0.0
AM889285,0.6718718080716463,0.8347792092373237,-15.3779448581,2.30137172888e-53,-61.5453143639,0.0,-57.4677717971,0.0
AP006840,0.6941962749535945,0.9074937933408601,-27.8817792317,4.4379712485e-171,-14.1761793864,1.28663232853e-45,-30.8584807285,4.31077467843e-209
AP008957,0.6288871813681345,0.7473278722621476,6.09922594347,1.06583325767e-09,-134.395455488,0.0,-105.966847063,0.0
AP009247,0.32916934401046527,0.20665167106252752,-16.9357035667,2.45406606461e-64,28.1706934135,1.33708621338e-174,13.7180318475,7.91858458302e-43
AP010803,0.6548016946711838,0.8181508818790607,-4.8045328487,1.55113234807e-06,-65.8637673794,0.0,-53.8514685069,0.0
AP011540,0.6109642039036852,0.711471497216401,-12.1630488874,4.88989679424e-34,25.9415703914,2.2635582585e-148,16.1245946654,1.71379795925e-58
AP012044,0.5480359356870546,0.659336745409549,-24.8547939029,2.29498984424e-136,-73.2202135217,0.0,-76.2611671448,0.0
AP012057,0.67566063872044,0.8612580391988072,-2.67375211276,0.00750078726492,-79.3143110787,0.0,-63.7444190243,0.0
AP012206,0.6454689808635105,0.8230926433149316,30.1882108577,3.38259804344e-200,-116.820291588,0.0,-79.456826266,0.0
AP012320,0.7159454331144924,0.9342929623557387,-13.9952127656,1.66729955882e-44,-61.5939777995,0.0,-52.8443234571,0.0
AP012342,0.5074988969252041,0.5389520224105314,36.6007410233,2.78349013599e-293,-85.004868952,0.0,-59.3417489691,0.0
AP013066,0.5713147475314568,0.6774725169229194,-33.0029594686,7.36593343228e-239,-64.3684675847,0.0,-73.6462254535,0.0
AP014624,0.36806642941874257,0.3139380641042788,22.587871643,5.70297465595e-113,-80.2838592522,0.0,-63.6607346336,0.0
BA000019,0.42519180174957283,0.35322092842228653,9.10747189348,8.43239306659e-20,-12.0318905218,2.41565148578e-33,-2.83648790872,0.00456127054383
BX119912,0.5554453923203267,0.6167404482913237,35.3730324381,4.43738327314e-274,-131.636883,0.0,-96.8444830955,0.0
BX950851,0.5230182803512671,0.5653477500970981,-30.7682946072,6.96148746954e-208,9.03376196418,1.65869278897e-19,-9.56838228602,1.08591447481e-21
CP000082,0.44686578830201446,0.4080215481522996,-33.5414510426,1.19961849405e-246,39.8733656355,0.0,8.51064721155,1.72965152622e-17
CP000109,0.44067562947359135,0.42363918957039265,-7.48388285248,7.21582818003e-14,-3.79733001249,0.000146263010805,-8.31136972016,9.46036721131e-17
CP000140,0.46104737267993456,0.5199526383955388,-3.85860141403,0.000114037746125,-51.5292611737,0.0,-48.7315338454,0.0
CP000155,0.5488928843931072,0.6387101297013298,-63.7519905367,0.0,-29.8805682081,3.51972684476e-196,-61.2823287888,0.0
CP000237,0.4148670515612202,0.374023974044828,13.3116103302,1.9816405822e-40,-20.6872634633,4.51098848859e-95,-10.1264527472,4.21669819356e-24
CP000252,0.5258412995307958,0.6033352989538137,9.11573389156,7.81398001573e-20,-73.3050169692,0.0,-61.3147630717,0.0
CP000284,0.5665751392743068,0.6730540338154731,-48.1303891529,0.0,-49.7052023727,0.0,-71.938914003,0.0
CP000362,0.5959458998914298,0.6982691813004503,-0.57100862764,0.56799379451,-28.4668339441,3.01641149102e-178,-24.3278436224,9.94991585059e-131
CP000394,0.5972313087697703,0.6617255537639177,-7.47461670305,7.7429205371e-14,-52.3335809137,0.0,-48.6295447602,0.0
CP000453,0.6793603279536887,0.866247048766588,-67.7553616842,0.0,-8.62282559947,6.5321901323e-18,-54.0725939989,0.0
CP000478,0.6029716347730787,0.7560073896371517,-12.6146405575,1.75355876469e-36,-121.60803354,0.0,-110.769301352,0.0
CP000512,0.6913775639535336,0.8857319434403894,-81.7463113401,0.0,-77.1637500532,0.0,-111.375201812,0.0
CP000568,0.4041951328526935,0.39760113351366505,-21.5122280003,1.19618882586e-102,-68.5232419088,0.0,-79.7121099462,0.0
CP000679,0.35702049374823314,0.30400837765721417,27.5609386044,3.272450618e-167,-62.026397449,0.0,-38.6460571025,0.0
CP000749,0.4340575819900231,0.3826427255364717,-0.70281139047,0.482173297778,-23.2087157587,3.71810923528e-119,-20.2808427215,1.89850739072e-91
CP000783,0.5799525946466587,0.6918477301103886,-13.9013470813,6.21603496271e-44,24.2408993433,8.24770014328e-130,12.205422904,2.9079365949e-34
CP000830,0.6646414737119225,0.8468803019515152,15.9724468572,1.98830482509e-57,-68.3870911018,0.0,-47.7571156155,0.0
CP000885,0.3635682780410742,0.2859273467351359,-5.97805601328,2.25816095777e-09,-29.4193367686,3.1077037395e-190,-28.4644809195,3.22563789296e-178
CP000923,0.34738002110883465,0.25978574634144963,18.6819062344,6.94925995584e-78,-57.8852631939,0.0,-36.767685881,6.06585760899e-296
CP001022,0.48620049346586763,0.5166415354689753,22.2147334924,2.4744540215e-109,-19.3529155179,1.92631023845e-83,-3.5285221833,0.000417886920516
CP001085,0.295509165653558,0.2113456206165389,13.5452915602,8.44778125883e-42,-34.5886865639,3.73789693314e-262,-22.1935868254,3.96106252884e-109
CP001103,0.4568106682456383,0.4329234606222018,-8.04834565776,8.39206530579e-16,19.6115224274,1.23285791423e-85,11.3770582903,5.44040199785e-30
CP001135,0.6109921879171745,0.7558851146663308,-41.0127316355,0.0,28.0657891354,2.56344726054e-173,-3.64991084868,0.000262331340899
CP001196,0.6318265560351466,0.7832666781573492,18.8571589528,2.56645039573e-79,-84.1502659127,0.0,-57.2765353704,0.0
CP001280,0.6383583640081129,0.7780775111631941,32.3953740739,3.18892252925e-230,-89.4000431066,0.0,-53.3663332285,0.0
CP001397,0.3601066706556256,0.2700716049866876,41.2464544628,0.0,-33.9881820188,3.33043204984e-253,-2.71876676071,0.00655257949565
CP001618,0.7329910296350217,0.943873701317546,-9.2564129958,2.11415322206e-20,-28.5885990479,9.31196203677e-180,-24.8684533353,1.63327156133e-136
CP001632,0.4065995563046862,0.3795838006697522,15.6346129634,4.23037365275e-55,-38.8175931594,0.0,-21.6953622258,2.26930897703e-104
CP001672,0.4654285856263162,0.45189985482946765,-18.6316388972,1.77989685664e-77,50.361361929,0.0,28.1899314781,7.76993834709e-175
CP001683,0.6787215180505008,0.8538920193892875,-50.2596087818,0.0,-39.5330695019,0.0,-61.9992805562,0.0
CP001700,0.703521229714885,0.9041605647821969,-6.69080196191,2.21950861625e-11,-59.455738253,0.0,-43.3138438538,0.0
CP001721,0.46385384064529966,0.4104908092216221,-0.277442438307,0.781440399012,-9.58718794635,9.05184101104e-22,-8.60343982517,7.73618213935e-18
CP001739,0.3476793783354113,0.27341819198343065,24.3682022713,3.71827092775e-131,-65.3436801851,0.0,-42.4642444949,0.0
CP001779,0.26240640229289885,0.11510648467129725,-4.68506472801,2.79871471366e-06,26.3187839374,1.1690920381e-152,21.5224624986,9.59299148405e-103
CP001807,0.6534605750946907,0.8144677358863406,-28.0482985855,4.19002995789e-173,-81.8894331824,0.0,-77.5708407411,0.0
CP001820,0.39761775928752024,0.30299893730765104,-10.2200696352,1.6122501995e-24,14.9071581049,2.96089019736e-50,5.40428066995,6.50689889964e-08
CP001850,0.4489583798453074,0.4424503992133286,-3.34194290148,0.000831941725575,-13.1184581609,2.58133334399e-39,-14.272253771,3.25874225814e-46
CP001928,0.4438299284077071,0.44507304659986824,21.7644838342,5.03737755877e-105,-61.68166268,0.0,-44.1444221798,0.0
CP001966,0.6891375116222271,0.8667211209575947,-27.069766461,2.23558505109e-161,-48.1935733984,0.0,-59.1150544507,0.0
CP002005,0.4304119341200733,0.3802878719664846,-48.5881943809,0.0,14.8228006304,1.04341780947e-49,-20.5586750402,6.43667788257e-94
CP002028,0.467442125542953,0.48954682806465455,-29.3341530303,3.8061302245e-189,-33.7303713814,2.07434276861e-249,-50.9848293367,0.0
CP002049,0.6884758528974098,0.8774532828923983,1.79301517169,0.072970498175,3.64000507556,0.000272632666794,3.83991540358,0.000123076713332
CP002105,0.37416505555825263,0.2883024197938333,13.5144615761,1.28492331511e-41,46.1130092496,0.0,50.8001527492,0.0
CP002156,0.6107047799781052,0.7123790099557522,17.9658921499,3.60436416489e-72,-49.9953070278,0.0,-28.8580456613,4.01603433684e-183
CP002209,0.6125071461502997,0.7606883408853812,-52.1103536711,0.0,20.2379668055,4.53495285336e-91,-11.6054572316,3.86615583846e-31
CP002343,0.7101441907973121,0.9135688959694015,-8.08467375409,6.23308242218e-16,-12.3836919461,3.20264042699e-35,-14.7960523391,1.55335730639e-49
CP002353,0.6307990666883716,0.7424298003994622,-9.8152531858,9.67946977503e-23,-98.6801180161,0.0,-91.7879695616,0.0
CP002382,0.5554630857083445,0.6399722669601836,-3.49781296135,0.000469089983498,-19.5997487428,1.55389237433e-85,-19.3494001527,2.06228268792e-83
CP002444,0.5235249453193764,0.639393778613225,34.9127007232,4.77036662885e-267,-12.4289002126,1.8212268435e-35,18.6804338167,7.14362271897e-78
CP002456,0.3785337946447704,0.2714914534602852,3.43373368309,0.000595328797393,-0.00598808323219,0.995222229393,2.33511042896,0.0195376526553
CP002514,0.619536636592859,0.7258909506180398,-49.5461778845,0.0,-18.6589311305,1.06847082443e-77,-48.3010270086,0.0
CP002544,0.4443365869751039,0.4672921421080626,-4.8431420481,1.27801853429e-06,-118.587744073,0.0,-108.116478551,0.0
CP002568,0.6782657779361551,0.8743626933895922,14.9622307984,1.29607555243e-50,-88.4077653648,0.0,-59.3018779235,0.0
CP002630,0.6867528617389651,0.8843368433249809,-8.90856277727,5.16983591514e-19,-5.86826061853,4.40390640723e-09,-10.5633326554,4.40730956601e-26
CP002691,0.4808360789263401,0.5339672961506201,-55.3117895948,0.0,-152.042911286,0.0,-158.727793781,0.0
CP002786,0.6262662941753714,0.7188198505063954,6.58336006899,4.59933456636e-11,-13.9222101043,4.64320994378e-44,-5.81488947586,6.06739608571e-09
CP002859,0.47801572611572407,0.5290124133862834,-35.0446086035,4.71084923327e-269,-78.843780671,0.0,-90.3997474712,0.0
CP002972,0.6041223525966062,0.7048551943473279,7.18565174496,6.68873391072e-13,-19.4566892877,2.55783745974e-84,-13.9039249892,5.99609825328e-44
CP003096,0.47505947662801734,0.5052724476159257,15.6638826996,2.67082009577e-55,-46.253325346,0.0,-28.7299528181,1.61263245931e-181
CP003171,0.6246381500061965,0.7846176647515758,-85.2230369215,0.0,-47.6822349339,0.0,-97.0862425052,0.0
CP003257,0.2916739383255777,0.18008996260873913,0.541354229031,0.58826344902,-46.8384635313,0.0,-41.6343814772,0.0
CP003346,0.45872655346570657,0.5017317073018609,-19.686160365,2.83372445759e-86,-59.7971742422,0.0,-65.5614562988,0.0
CP003380,0.48260942850984034,0.46940793846101314,-23.2743786841,8.05970943277e-120,1.5610301424,0.118516639054,-14.0984680675,3.88103357483e-45
CP003495,0.6948170145125205,0.8793126275331018,-55.9094920171,0.0,-23.1882275756,5.98579834704e-119,-55.2321899778,0.0
CP003591,0.6012836498411379,0.7198510137628887,9.03176810412,1.6892007958e-19,-42.9723336149,0.0,-27.6043848021,9.85709435208e-168
CP003620,0.411016664792242,0.31495130810714445,18.964358855,3.36100451259e-80,-1.1164906831,0.264212156068,11.4291273034,2.99099651984e-30
CP003740,0.5542419838137135,0.6061826001955034,2.41359190182,0.0157961437217,-0.681243351331,0.495717521401,0.916848195671,0.359222193334
CP003879,0.3538457353987457,0.2853129369559992,30.5198494286,1.42121914839e-204,-55.4734162435,0.0,-33.1914972442,1.42799592303e-241
CP003945,0.43654474773183594,0.37316261094831615,30.7028788712,5.20970359603e-207,-31.7276785343,6.4529747732e-221,-10.0862652387,6.35412334307e-24
CP004345,0.527313105947607,0.5791369734287417,-13.7802663914,3.35033615138e-43,30.8067997113,2.12477818705e-208,18.2329632257,2.8258653939e-74
CP005287,0.6403267760347976,0.7937841854166695,-41.5857719253,0.0,-15.6004796792,7.2249222941e-55,-36.712203994,4.66459126041e-295
CP006773,0.6308726121645015,0.7718381229443807,3.42533479971,0.000614042233355,-33.197784553,1.1587918877e-241,-26.3329050015,8.05689872062e-153
CP007035,0.46154707039633014,0.4940268263214104,-33.2023206293,9.96649260876e-242,-41.8261330772,0.0,-56.531649528,0.0
CP007142,0.4955167109115881,0.5178819135835951,-66.9472924479,0.0,-48.082610035,0.0,-82.585651765,0.0
CP007445,0.3504506660469098,0.23096536639137535,-15.2196216275,2.62042174787e-52,25.298475285,3.32005166928e-141,12.8785798184,5.94188656785e-38
CP007757,0.534618772874648,0.5491749563608067,-23.6516081281,1.1361902029e-123,42.5750413952,0.0,19.1825872733,5.17405487364e-82
CP008936,0.39114947817032714,0.2973074091800268,13.5639730814,6.54904380018e-42,-8.67599573771,4.09947521862e-18,1.42988496369,0.152750038256
CP009415,0.31704585017331943,0.20615980880693566,2.44366524322,0.0145389098668,32.1471198647,9.689848402e-227,29.0872053616,5.21115333424e-186
CP009761,0.28960229150273914,0.16897039968783098,20.9643436982,1.38822194216e-97,-37.5215154554,4.10716373201e-308,-20.22029336,6.48961080627e-91
CP010848,0.6205353081841416,0.7056487152463929,-1.87260948535,0.0611223305494,-11.2263608395,3.02690258997e-29,-10.9769498251,4.93299465662e-28
CU207211,0.5535494054076968,0.6311704260127009,-33.6228781699,7.76987552349e-248,-84.049372122,0.0,-84.4980946081,0.0
FO082060,0.4967819697732388,0.546258686464154,-36.0638557675,8.36499050974e-285,-85.8687849191,0.0,-101.869678032,0.0
FP565575,0.5915579170786656,0.6973001925577461,3.88606271562,0.00010188319588,-30.674322563,1.25259770723e-206,-23.0338569514,2.13515729191e-117
FP929047,0.6534424373179883,0.8834749686906843,-44.0439656432,0.0,-42.9164992532,0.0,-60.9548235756,0.0
FQ312005,0.3709031401845422,0.30496237216183186,32.3543905995,1.20345509052e-229,13.5763924635,5.52829944144e-42,33.1790480006,2.15928687445e-241
HE983995,0.37748657574574024,0.29757925210325964,1.60998471964,0.107401192185,-9.57633578502,1.00549007006e-21,-6.31801796253,2.64939226255e-10
HG938353,0.6239599564605036,0.7840354181651593,35.1200764835,3.32914524309e-270,-123.500084735,0.0,-77.5113449414,0.0
AE000516,0.6581958559860726,0.7929026049932626,-43.8773299613,0.0,-34.9694646946,6.5534506312e-268,-56.8937676276,0.0
AE001437,0.3156770534814757,0.20851891007668322,10.4113262154,2.20133311702e-25,-20.235222886,4.79453732239e-91,-9.93418284995,2.95589499964e-23
AE004439,0.41136294346969804,0.34577784851273907,1.71423040557,0.0864864187937,1.36314369245,0.172837228981,2.15189625099,0.0314055266032
AE006470,0.5775454801488229,0.7261771559542367,1.14372396866,0.252738129913,-64.9361394795,0.0,-58.8579590241,0.0
AE008922,0.656978944267029,0.8184479670390459,-94.5861669358,0.0,-95.7799686159,0.0,-128.526645625,0.0
AE014295,0.6095322551350766,0.762778144793405,-38.7063501597,0.0,-34.4007013554,2.46132708168e-259,-48.801721303,0.0
AE016822,0.6852232786945124,0.8703957593759006,5.42972019106,5.64424752932e-08,-42.6662997205,0.0,-28.447645835,5.21104871838e-178
AE017126,0.3712132353889779,0.24717892144485834,20.9892823926,8.2177051191e-98,-20.5932045581,3.15776643826e-94,-2.20790291186,0.0272510418237
AE017262,0.3858917127693095,0.30149373009437175,18.9872223207,2.17534936792e-80,-33.2196156712,5.60872721851e-242,-14.3993513935,5.22313829634e-47
AE017354,0.3899757023447337,0.3290478465879892,-15.3749722622,2.40946580721e-53,-27.375355111,5.39106063134e-165,-33.7784127468,4.09268649607e-250
AL645882,0.7257227065084658,0.9331832870793082,-40.9798069249,0.0,-43.3296692859,0.0,-60.3114583733,0.0
AM236080,0.6210835555518882,0.7736507415282007,31.0901927101,3.26834150627e-212,-111.40401476,0.0,-74.418033006,0.0
AM494475,0.3093770417019434,0.19825725175293124,-5.10093474406,3.37980087451e-07,14.6656056269,1.07057653396e-48,11.2378791079,2.65688782627e-29
AM942444,0.649733700226855,0.818852491596257,-17.5081949101,1.24066230154e-68,-2.34148509134,0.0192071930553,-12.0961133292,1.10730837919e-33
AP007255,0.6624353184422425,0.851320589847696,-49.3682301536,0.0,-84.9331263566,0.0,-100.539242643,0.0
AP008971,0.326295328598776,0.2604198216699786,6.1590830625,7.31673448593e-10,-51.8719286221,0.0,-43.0482744863,0.0
AP009384,0.6776203531867734,0.8651486789095381,-20.7106081079,2.7792591315e-95,-75.1555805615,0.0,-70.4252133164,0.0
AP010946,0.6863658853111975,0.880590258726206,18.7209002093,3.34450867038e-78,-60.829908994,0.0,-36.9730389868,3.10628142871e-299
AP011615,0.44676969863431587,0.4082583765044114,-2.44956762882,0.0143027847597,25.2978281883,3.37493544011e-141,21.6862833633,2.76439047e-104
AP012046,0.3672560324752774,0.27339179687927134,14.2238525802,6.51644135009e-46,-19.2549760959,1.28233837133e-82,-8.01869927499,1.06870794348e-15
AP012157,0.3957114650430976,0.334958060759873,-10.509759026,7.78923199503e-26,-20.5498602727,7.71850342066e-94,-24.6984933189,1.11010001607e-134
AP012211,0.5693995848796439,0.6598174843378569,-37.3039100462,1.41822924157e-304,-61.2979394862,0.0,-71.5831917673,0.0
AP012332,0.4217961767143326,0.33627648628526974,12.680051431,7.62817985308e-37,-35.2462816439,3.91183156989e-272,-22.1851426253,4.77915026519e-109
AP012547,0.6386345752506073,0.8084615892784064,-24.4256763141,9.12762176412e-132,-87.7329368071,0.0,-93.0846187446,0.0
AP013105,0.6450969682054729,0.840395847477622,-40.6028381528,0.0,-65.9786194972,0.0,-78.9202036602,0.0
AP014633,0.4207730187654956,0.3541234610841793,-12.667644213,8.93578135408e-37,17.0836284536,1.96509574803e-65,4.52279647337,6.10279168292e-06
BA000021,0.23699869094371057,0.11592501778067353,16.3665617052,3.31415886007e-60,-30.2548270974,4.50769412185e-201,-14.6599259355,1.16399858905e-48
BX470251,0.4424721620558696,0.4054852718168532,-28.5605220752,2.07919764303e-179,20.5853091934,3.71658905794e-94,-0.59368767192,0.552721030084
CP000009,0.6181531712949808,0.7267418086110884,16.333767444,5.67679285059e-60,-59.1438443494,0.0,-41.1672039209,0.0
CP000083,0.3891172153445077,0.3010327731488269,-13.9872125779,1.86582575066e-44,57.938876062,0.0,44.1029797656,0.0
CP000113,0.6922761162349278,0.8875367747315932,-86.5550589795,0.0,-28.2274981485,2.68915313668e-175,-82.5411911768,0.0
CP000141,0.42478541301885087,0.404277055670392,-5.96315195435,2.4741813401e-09,-33.8283846942,7.54654087839e-251,-32.4998939557,1.06996957702e-231
CP000157,0.6354743826527123,0.7833673948942151,4.92412770549,8.47374870411e-07,-96.9402078837,0.0,-82.4899120029,0.0
CP000238,0.3438911115163086,0.1949906127784562,-2.64308102895,0.00821553716982,20.8128948324,3.30757016429e-96,15.2106503148,3.00542702602e-52
CP000264,0.6280918241592904,0.7630262138802939,15.3615630275,2.96342906084e-53,-17.4541232731,3.2025695129e-68,-4.87992351954,1.06126987798e-06
CP000285,0.645935948086823,0.8120132751231889,-51.395711972,0.0,-89.5099751046,0.0,-105.521930496,0.0
CP000383,0.396988138873262,0.3573532499429782,-19.434218198,3.96407388753e-84,-58.9496271413,0.0,-67.3027848928,0.0
CP000411,0.38960178336342727,0.34312644737220965,1.87113244356,0.0613267256732,-56.8917578535,0.0,-51.8298009604,0.0
CP000454,0.6607824819646891,0.8191746450500568,-28.285688091,5.18364084029e-176,-11.4513825527,2.31424660998e-30,-28.0807069643,1.68544728513e-173
CP000481,0.6687109279375066,0.7937270077546651,-5.97953051881,2.23781635055e-09,-28.4914126075,1.49664833791e-178,-27.5067531589,1.45768643106e-166
CP000513,0.4512870429935244,0.42594642408306105,-12.3174631121,7.29532885879e-35,-26.0235533752,2.68115893029e-149,-28.3984621631,2.11250057307e-177
CP000569,0.4243856212053675,0.3847400776548064,-15.8775567114,9.06409187405e-57,-8.42243600118,3.68735888658e-17,-17.2925807147,5.35024225318e-67
CP000686,0.6102337476568274,0.6936169250938022,-5.62297473187,1.87696864958e-08,-66.6450817833,0.0,-57.2107261449,0.0
CP000750,0.7463386489934608,0.959557438959206,-40.8256388761,0.0,-8.76230043063,1.91305600759e-18,-38.4244977901,0.0
CP000806,0.3878220883883853,0.3004771614950684,15.7321052382,9.11300306569e-56,-13.7650926212,4.13354158583e-43,-1.66794621937,0.0953264033865
CP000859,0.5734197323716023,0.7020574961553065,-41.3469753859,0.0,-30.7812723007,4.66732754797e-208,-55.0927580211,0.0
CP000896,0.3229072026355249,0.20930449665473783,-18.567446639,5.89399291371e-77,41.7527494018,0.0,22.7044463399,4.04902492902e-114
CP000930,0.5813460897980416,0.7080889038597002,3.71538648239,0.000202893338483,-22.0936542037,3.63748306796e-108,-16.5023593742,3.52832964387e-61
CP001032,0.6557032221235329,0.8254079760387313,15.4997606441,3.48186847007e-54,-95.741850476,0.0,-69.8458163729,0.0
CP001087,0.49783380163404967,0.5542048631097473,-23.5578480805,1.04313858509e-122,-34.3909205822,3.44664803864e-259,-42.0224296858,0.0
CP001104,0.3804364728070513,0.30962702367954087,-31.4473839005,4.55794695953e-217,3.67470122738,0.000238127904968,-20.0556456638,1.8018949357e-89
CP001145,0.4499245474744258,0.4382899365197483,-9.57526291318,1.01598479117e-21,-18.9925359128,1.96601082343e-80,-22.7794900347,7.32382485307e-115
CP001220,0.6267299709362508,0.7715658345649737,-74.1860849664,0.0,-106.832886181,0.0,-127.866271089,0.0
CP001281,0.6887876546210893,0.8985695033555835,-22.6223822372,2.61000148963e-113,-70.0993255123,0.0,-67.7153898196,0.0
CP001472,0.6120668343052386,0.7425864780737043,-17.5223465324,9.67512514074e-69,-53.5704582229,0.0,-53.3568213598,0.0
CP001619,0.5267998740519426,0.6425369373192923,-5.67681093235,1.37229002388e-08,-101.086551639,0.0,-90.5202347644,0.0
CP001634,0.41609224033928344,0.4054539261634661,20.9765229467,1.07469990079e-97,-61.1876881377,0.0,-44.1110115595,0.0
CP001673,0.43598163074204455,0.46096864312140023,13.4311274476,3.97315965895e-41,-54.0425103035,0.0,-39.6098250837,0.0
CP001684,0.6111759988553136,0.7920175523505307,-33.5368170708,1.40152496709e-246,-51.590331349,0.0,-64.5158824817,0.0
CP001706,0.5864187465929445,0.6314851589075238,-13.3351905218,1.44485115777e-40,40.7522523796,0.0,24.5768522749,2.23387631929e-133
