acc,gc,gc3,TAA_1_a3,TAA_1_a6,TAG_1_a3,TAG_1_a6,TAA_2_t3,TAA_2_t6,TAG_2_t3,TAG_2_t6,TGA_2_t3,TGA_2_t6
AE000520,0.5263336130424359,0.5393776169335325,0.1032258064516129,0.13225806451612904,0.16701244813278007,0.17219917012448133,0.46285714285714286,0.5085714285714286,0.3671875,0.53125,0.604040404040404,0.5737373737373738
AE008922,0.656978944267029,0.8184479670390459,0.02214022140221402,0.007380073800738007,0.025400665255518595,0.045358330813426065,0.12784398699891658,0.2513542795232936,0.05798816568047337,0.17514792899408285,0.21612304428533546,0.3752320339432511
AE017221,0.6974243839316477,0.9216425127216705,0.012578616352201259,0,0.007364544976328248,0.004734350341925302,0.050724637681159424,0.021739130434782608,0.5,0.09090909090909091,0.04103671706263499,0.058315334773218146
AM406670,0.6833803000603231,0.8793984147517747,0.004878048780487805,0.004878048780487805,0.014678899082568808,0.03853211009174312,0.048409405255878286,0.10650069156293222,0.03418803418803419,0.12179487179487179,0.12195863746958638,0.1989051094890511
AP009178,0.3987444009332109,0.3746996927724637,0.0979381443298969,0.18986254295532645,0.1673469387755102,0.27346938775510204,0.3446327683615819,0.6285310734463276,0.3795379537953795,0.6402640264026402,0.7587301587301587,0.8486772486772487
AP012050,0.3632235865356631,0.2604801250836871,0.09988038277511961,0.13935406698564592,0.14866112650046168,0.283471837488458,0.7330016583747927,0.7097844112769486,0.8027522935779816,0.7110091743119266,0.8438746438746438,0.7965811965811965
AP012548,0.26650839082271244,0.1460015907978463,0.23857302118171683,0.32998885172798215,0.3068181818181818,0.2784090909090909,0.808,0.898,0.7368421052631579,0.8421052631578947,0.9122807017543859,0.9166666666666666
BX470251,0.4424721620558696,0.4054852718168532,0.1395824805566926,0.13835448219402374,0.11852465810194779,0.22585992540406133,0.6786427145708582,0.6057884231536926,0.4177057356608479,0.5586034912718204,0.8046088932164882,0.7442388834793898
CP000140,0.46104737267993456,0.5199526383955388,0.11017964071856287,0.2151696606786427,0.15096774193548387,0.32903225806451614,0.6254612546125461,0.5402214022140222,0.5158730158730159,0.4781746031746032,0.6563288856833754,0.717634331049405
CP000282,0.466309784507756,0.44841041347204935,0.1770636420919975,0.1342155009451796,0.20952735392631186,0.285076293263863,0.5038681466532122,0.47561385805583584,0.33359133126934987,0.43188854489164086,0.46734397677793904,0.5793904208998548
CP000473,0.6252864167585569,0.7754134680132427,0.03225806451612903,0.041156840934371525,0.1061659712563746,0.07015917168907433,0.23266708307307932,0.3613366645846346,0.07875307629204266,0.23789991796554552,0.2134587554269175,0.5135672937771346
CP000716,0.31273143218307103,0.22039923151809637,0.5045871559633027,0.33715596330275227,0.2807203389830508,0.2838983050847458,0.6403162055335968,0.6442687747035574,0.7952755905511811,0.7322834645669292,0.847385272145144,0.8569903948772679
CP000908,0.6915018790782282,0.880678508405831,0.013623978201634877,0.020435967302452316,0.012557077625570776,0.01797945205479452,0.052704576976421634,0.2302357836338419,0.043478260869565216,0.10144927536231885,0.15245901639344261,0.2959016393442623
CP001104,0.3804364728070513,0.30962702367954087,0.3297413793103448,0.4985632183908046,0.21402550091074682,0.37522768670309653,0.7279267495094833,0.762589928057554,0.12213740458015267,0.6564885496183206,0.8848137535816619,0.7724928366762178
CP001397,0.3601066706556256,0.2700716049866876,0.19737437754640108,0.2476233589859665,0.3654545454545455,0.25212121212121213,0.6616026213881442,0.6955615132558832,0.5677852348993289,0.7140939597315437,0.6990424076607387,0.7636798905608755
CP001682,0.5142792486021772,0.4951697027311734,0.03225806451612903,0.05846774193548387,0.11418685121107267,0.2171280276816609,0.4064039408866995,0.4802955665024631,0.3492063492063492,0.4656084656084656,0.4957325746799431,0.6209103840682788
CP001769,0.514178416818371,0.576869717782485,0.08330328164442842,0.10566173818968626,0.14185361432132337,0.18898708361658736,0.4008756993432255,0.3592799805400146,0.28774928774928776,0.4458689458689459,0.40122414520894895,0.593077247783875
CP001867,0.7425843115645577,0.9522194317204113,0.007874015748031496,0.007874015748031496,0.0018984337921214998,0.00791014080050625,0.011235955056179775,0.019662921348314606,0.015873015873015872,0.08465608465608465,0.030731055544951327,0.027867913723993127
CP002040,0.7311996024451434,0.9466738871439402,0.002232142857142857,0,0.0036363636363636364,0.018,0.00945179584120983,0.017013232514177693,0.036619718309859155,0.09577464788732394,0.0320786997433704,0.03314798973481608
CP002271,0.6786791120499109,0.8701325738837473,0.003201024327784891,0.0012804097311139564,0.008733019129470474,0.014693651233712227,0.032432432432432434,0.09945945945945946,0.019301470588235295,0.16819852941176472,0.43524212144504226,0.3013066871637202
CP002444,0.5235249453193764,0.639393778613225,0.5191919191919192,0.1414141414141414,0.14735945485519591,0.06047700170357751,0.1440922190201729,0.08357348703170028,0.21428571428571427,0.2755102040816326,0.09605488850771869,0.1680960548885077
CP002563,0.35998655170719857,0.25742434580434426,0.06469165659008465,0.13482466747279323,0.19923076923076924,0.23461538461538461,0.6602870813397129,0.7192982456140351,0.44936708860759494,0.7246835443037974,0.8202005730659025,0.7550143266475645
CP002831,0.46571824310298143,0.48129163531405966,0.04088471849865952,0.0690348525469169,0.1572449642625081,0.09291747888239116,0.6264631043256997,0.5882951653944021,0.3923123856009762,0.38926174496644295,0.7917793401838832,0.725797728501893
CP003230,0.4257855426363625,0.37044569856551146,0.08293153326904533,0.09739633558341369,0.09435483870967742,0.1870967741935484,0.6403269754768393,0.5676657584014533,0.4943820224719101,0.5449438202247191,0.7612612612612613,0.6807432432432432
CP003549,0.3883231329353919,0.2906372505138402,0.2721758908263836,0.15744250694970938,0.37607598693974476,0.28495102404274264,0.699911426040744,0.7475642161204605,0.5128036769533815,0.6224556795797768,0.744208969935929,0.7594874322326269
CP003881,0.4536134178216294,0.4162573549150058,0.18220338983050846,0.3093220338983051,0.34572490706319703,0.34572490706319703,0.6541353383458647,0.5939849624060151,0.5135135135135135,0.527027027027027,0.7418032786885246,0.7336065573770492
CP006773,0.6308726121645015,0.7718381229443807,0.029069767441860465,0.029069767441860465,0.021133093525179857,0.03327338129496403,0.09702660406885759,0.3192488262910798,0.018970189701897018,0.1951219512195122,0.48,0.4346153846153846
CP007496,0.4504515062448337,0.43993114832738406,0.16826923076923078,0.12980769230769232,0.1891891891891892,0.16707616707616707,0.7057291666666666,0.640625,0.6813186813186813,0.5384615384615384,0.6086206896551725,0.6275862068965518
CP010427,0.32617991853682204,0.2138155521510145,0.4024793388429752,0.3371900826446281,0.4265129682997118,0.33285302593659943,0.8101092896174863,0.73224043715847,0.82,0.632,0.9075342465753424,0.7990867579908676
FP929038,0.4418639224982119,0.4403045725332386,0.047561709813365445,0.13967489464178207,0.07783641160949868,0.29353562005277045,0.5824829931972789,0.6751700680272109,0.12211981566820276,0.6175115207373272,0.8481071098799631,0.7530009233610342
AE000657,0.4374537466830877,0.4802906812007267,0.7150063051702396,0.26229508196721313,0.4253490870032223,0.13963480128893663,0.2975206611570248,0.2699724517906336,0.42857142857142855,0.6607142857142857,0.22302158273381295,0.3333333333333333
AE009951,0.27451808754024676,0.1226116981990545,0.48891235480464623,0.31573389651531153,0.31774580335731417,0.36930455635491605,0.8961807423345884,0.8682087143625605,0.8489208633093526,0.7769784172661871,0.9722753346080306,0.8499043977055449
AE017262,0.3858917127693095,0.30149373009437175,0.09114448472294148,0.07509062661833248,0.20319786808794138,0.23584277148567623,0.6789437109103544,0.6719944405837387,0.6325878594249201,0.6549520766773163,0.7876631079478055,0.7402135231316725
AM420293,0.7176775405666175,0.9260063117367836,0,0.001694915254237288,0.005359695092901381,0.016912815626488803,0.005128205128205128,0.019230769230769232,0.03193033381712627,0.14513788098693758,0.049965963240299525,0.07365554799183117
AP009179,0.44808740322169555,0.48460705152413647,0.06813342796309439,0.20227111426543648,0.16477272727272727,0.3262987012987013,0.371900826446281,0.6528925619834711,0.20679012345679013,0.6388888888888888,0.7407195888063963,0.6464877213021131
AP012051,0.35579593141263244,0.27256713086353945,0.3921887713588283,0.21724979658258747,0.21794871794871795,0.19658119658119658,0.6280788177339901,0.6576354679802956,0.7191011235955056,0.7303370786516854,0.741506646971935,0.6942392909896603
AP012551,0.5835487870551694,0.6940952661509071,0.03555150410209663,0.028258887876025523,0.055025011368804,0.1305138699408822,0.41295546558704455,0.3838056680161943,0.09048178613396005,0.18213866039952997,0.4547832585949178,0.5650224215246636
BX571656,0.4899770043712959,0.5514875606199807,0.022105263157894735,0.024210526315789474,0.058333333333333334,0.03958333333333333,0.35495495495495494,0.4648648648648649,0.4485294117647059,0.33455882352941174,0.8706015891032917,0.717366628830874
CP000141,0.42478541301885087,0.404277055670392,0.3326226012793177,0.10092395167022032,0.29518492672714586,0.20376831821353802,0.642051282051282,0.5846153846153846,0.40707964601769914,0.6150442477876106,0.7198764160659115,0.6673532440782698
CP000284,0.5665751392743068,0.6730540338154731,0.009857612267250822,0.05805038335158817,0.09667673716012085,0.18489425981873112,0.3028391167192429,0.48370136698212407,0.1696113074204947,0.26148409893992935,0.5385468663338879,0.49916805324459235
CP000474,0.6287107979479573,0.7542904414417698,0.022629310344827586,0.005387931034482759,0.09306522299561742,0.06109822119102862,0.08814270724029381,0.18048268625393493,0.08798283261802575,0.22103004291845493,0.29831808793154324,0.24077899085275892
CP000724,0.3750533323999396,0.31351658703293744,0.12686104218362282,0.29714640198511166,0.14230019493177387,0.30701754385964913,0.637062339880444,0.7198975234842016,0.702922077922078,0.6704545454545454,0.853668423186056,0.7503040129712201
CP000909,0.5722032627110307,0.6068130816530123,0.023168440826549782,0.036318096430807766,0.08206330597889801,0.16412661195779601,0.3684210526315789,0.5316681534344335,0.34151785714285715,0.5279017857142857,0.6075436408977556,0.6948254364089775
CP001108,0.509298873617838,0.5514212261258105,0.039377289377289376,0.0924908424908425,0.04585798816568047,0.09763313609467456,0.2762364294330519,0.5597104945717732,0.121875,0.440625,0.5625674217907227,0.6672060409924487
CP001472,0.6120668343052386,0.7425864780737043,0.015931372549019607,0.01715686274509804,0.05619834710743802,0.050826446280991734,0.19710669077757687,0.3896925858951175,0.055267702936096716,0.21070811744386875,0.4207945071113291,0.4384502206964198
CP001683,0.6787215180505008,0.8538920193892875,0,0.004914004914004914,0.0076818798011748755,0.06258472661545414,0.006396588486140725,0.08102345415778252,0.08365019011406843,0.34980988593155893,0.08666980687706076,0.1653320772491757
CP001778,0.6878046177266195,0.8888702365334307,0.015286624203821656,0.005095541401273885,0.00897028592786395,0.037563072322930297,0.015888778550148957,0.08838133068520357,0.08536585365853659,0.20121951219512196,0.07301257943198029,0.12047724030605628
CP001874,0.7260230575336428,0.9540019169825659,0.007155635062611807,0.01073345259391771,0.0039469974626444885,0.02762898223851142,0.011494252873563218,0.03735632183908046,0.011560693641618497,0.023121387283236993,0.08633841886269071,0.09743411927877947
CP002045,0.5378218284884533,0.5532249735227441,0.06070287539936102,0.04472843450479233,0.08056872037914692,0.10629654705484089,0.3626373626373626,0.4065934065934066,0.41379310344827586,0.3620689655172414,0.44363193174893356,0.6520414381474711
CP002281,0.3546489342199557,0.2791558489854586,0.5229295003422314,0.4079397672826831,0.3337222870478413,0.3348891481913652,0.6884615384615385,0.6692307692307692,0.34,0.575,0.7416974169741697,0.6614391143911439
CP002446,0.7058823722927658,0.9192652340393517,0.015915119363395226,0.002652519893899204,0.011796042617960426,0.026255707762557076,0.007984031936127744,0.04590818363273453,0.021604938271604937,0.08950617283950617,0.08589440504334121,0.1780929866036249
CP002568,0.6782657779361551,0.8743626933895922,0.01373283395755306,0.02122347066167291,0.009538461538461539,0.026153846153846153,0.03987240829346093,0.21052631578947367,0.04,0.13714285714285715,0.0883468834688347,0.24661246612466126
CP002858,0.38827833752043317,0.36650681123158185,0.3986609860012173,0.2824102251978089,0.15985790408525755,0.21580817051509768,0.5738255033557047,0.6939597315436241,0.11301369863013698,0.5753424657534246,0.7851851851851852,0.7407407407407407
CP003236,0.6864618026106204,0.8516721135723055,0.002890173410404624,0.014450867052023121,0.004551820728291317,0.022058823529411766,0.07459207459207459,0.34965034965034963,0.010416666666666666,0.11979166666666667,0.255278310940499,0.4324102001645188
CP003555,0.5575404358277511,0.6233874633445831,0.03707414829659319,0.06913827655310621,0.062146892655367235,0.16666666666666666,0.44016649323621226,0.5556711758584808,0.11283185840707964,0.3407079646017699,0.4713740458015267,0.6135496183206107
CP003903,0.32035736021804134,0.19716038876696376,0.35037406483790523,0.3827930174563591,0.5066225165562914,0.423841059602649,0.7961696306429549,0.8508891928864569,0.7777777777777778,0.7142857142857143,0.8345588235294118,0.8345588235294118
CP006900,0.6540312362078048,0.8235057366056069,0.008344923504867872,0.005563282336578581,0.014805194805194806,0.06467532467532468,0.08428720083246619,0.2351716961498439,0.06552706552706553,0.21082621082621084,0.10494117647058823,0.33247058823529413
CP007757,0.534618772874648,0.5491749563608067,0.04045643153526971,0.0508298755186722,0.1127348643006263,0.19123173277661795,0.5103578154425612,0.3851224105461394,0.31278890600924497,0.3975346687211094,0.5998128509045539,0.51621958827199
CP010803,0.6307611824668071,0.79177825147932,0.015127388535031847,0.02786624203821656,0.009184845005740528,0.029468044393417527,0.07910271546635184,0.4817001180637544,0.053475935828877004,0.1711229946524064,0.3584607274644175,0.4283078545071165
FP929041,0.3817016782973843,0.32901034472258595,0.08781127129750983,0.1690694626474443,0.1319796954314721,0.32148900169204736,0.5557553956834532,0.7068345323741008,0.18,0.61,0.8407281001137656,0.8293515358361775
AE000783,0.28987516776353023,0.20380897546101823,0.49413145539906106,0.3286384976525822,0.24150943396226415,0.18867924528301888,0.7320799059929495,0.8378378378378378,0.5769230769230769,0.6346153846153846,0.814317673378076,0.8612975391498882
AE009952,0.48973873887305164,0.4987038811144497,0.09557522123893805,0.10029498525073746,0.08183716075156576,0.2058455114822547,0.6783822821376986,0.549831487722677,0.33443344334433445,0.4675467546754675,0.7458349476946919,0.6524602867105773
AE017263,0.27118713225993357,0.12505984164978826,0.3641160949868074,0.22691292875989447,0.22992700729927007,0.24817518248175183,0.7794759825327511,0.777292576419214,0.7169811320754716,0.9056603773584906,0.9243119266055045,0.8394495412844036
AM494475,0.3093770417019434,0.19825725175293124,0.3970070422535211,0.43221830985915494,0.5537037037037037,0.4185185185185185,0.8036086051353227,0.7675225537820958,0.6710526315789473,0.6381578947368421,0.9168207024029574,0.878003696857671
AP009247,0.32916934401046527,0.20665167106252752,0.14302461899179367,0.205158264947245,0.27654867256637167,0.415929203539823,0.7502634351949421,0.7449947312961012,0.8155339805825242,0.8543689320388349,0.8929961089494164,0.8735408560311284
AP012052,0.7050663779581839,0.9038103148334098,0.0018587360594795538,0.0018587360594795538,0.0014347202295552368,0.010760401721664276,0.00641025641025641,0.053418803418803416,0.052941176470588235,0.11176470588235295,0.09911395013393777,0.14650731506284773
AP013044,0.48211756458069016,0.5448320235810405,0.07514044943820225,0.1523876404494382,0.09491978609625669,0.25935828877005346,0.45880149812734083,0.5443196004993758,0.15730337078651685,0.5084269662921348,0.3863146551724138,0.6314655172413793
BX571963,0.6565884357592906,0.8396725164306499,0.01091901728844404,0.00818926296633303,0.02086720867208672,0.03685636856368564,0.07770961145194274,0.3128834355828221,0.06166219839142091,0.16890080428954424,0.1577228184787681,0.4225384974335044
CP000142,0.5611824672943827,0.64807612280281,0.05893019038984588,0.10244786944696282,0.03830911492734478,0.12901805372082784,0.28708133971291866,0.45095693779904306,0.0979381443298969,0.39948453608247425,0.42098865478119935,0.6122366288492707
CP000285,0.645935948086823,0.8120132751231889,0.02945736434108527,0.040310077519379844,0.02643171806167401,0.09118942731277534,0.11494252873563218,0.33004926108374383,0.08609271523178808,0.31456953642384106,0.2367211440245148,0.36567926455566907
CP000478,0.6029716347730787,0.7560073896371517,0.032693674484719264,0.08031272210376687,0.014789175582127124,0.05349276274386407,0.07643979057591622,0.2973821989528796,0.028328611898016998,0.22662889518413598,0.275092936802974,0.41821561338289964
CP000747,0.7171859115179123,0.9431111524462162,0.004098360655737705,0.004098360655737705,0.006830601092896175,0.00546448087431694,0,0.08143939393939394,0.010309278350515464,0.05154639175257732,0.04593267882187938,0.1661991584852735
CP000910,0.5673255974465375,0.6067054970060769,0.060561299852289516,0.014771048744460856,0.1699402220324509,0.08326216908625107,0.378561736770692,0.3704206241519674,0.24242424242424243,0.2913752913752914,0.4026095060577819,0.43662628145386767
CP001110,0.4901058728686794,0.5128254571505035,0.07698229407236336,0.0939183987682833,0.07687253613666228,0.1307490144546649,0.3941227312013829,0.554019014693172,0.12602739726027398,0.5260273972602739,0.6596452328159645,0.6657427937915743
CP001560,0.577411456063147,0.6799839912116363,0.08966461327857632,0.055441478439425054,0.05985634477254589,0.10694333599361533,0.5826714801444043,0.340072202166065,0.19134078212290503,0.2276536312849162,0.5106536655832431,0.5698808234019501
CP001684,0.6111759988553136,0.7920175523505307,0.03076923076923077,0.03550295857988166,0.03127792672028597,0.058981233243967826,0.056511056511056514,0.14987714987714987,0.0375,0.09583333333333334,0.1898360655737705,0.2422950819672131
CP001779,0.26240640229289885,0.11510648467129725,0.5991620111731844,0.5642458100558659,0.5691382765531062,0.44488977955911824,0.9178403755868545,0.8826291079812206,0.9375,0.8828125,0.9866017052375152,0.8915956151035322
CP001896,0.6503930626011356,0.8122566459369426,0.020134228187919462,0.0050335570469798654,0.016129032258064516,0.03700189753320683,0.1,0.3862745098039216,0.1532258064516129,0.3548387096774194,0.21568627450980393,0.40641711229946526
CP002046,0.344094034505972,0.23191173186087088,0.33549911399881865,0.34849379799173064,0.33583771600300527,0.32381667918858004,0.5852842809364549,0.6462281679672984,0.6470588235294118,0.7058823529411765,0.7579824155483572,0.8047200370198982
CP002287,0.6669281261610865,0.8562704542941372,0.01278772378516624,0.008525149190110827,0.026202661207778914,0.03746161719549642,0.06848306332842416,0.21649484536082475,0.03875968992248062,0.10335917312661498,0.16464088397790055,0.2760220994475138
CP002449,0.6912199107983025,0.9065834342441966,0.015332197614991482,0.0068143100511073255,0.02037201062887511,0.02716268083850015,0.024456521739130436,0.11548913043478261,0.025518341307814992,0.07017543859649122,0.12155297532656023,0.16944847605224964
CP002584,0.4195364421935612,0.4024741240022717,0.1220125786163522,0.25566037735849056,0.19860896445131376,0.31916537867078826,0.5988301242992932,0.6283207409212771,0.42685370741482964,0.5340681362725451,0.6061342241117522,0.7124202854539933
CP002859,0.47801572611572407,0.5290124133862834,0.059337459046232256,0.08336366945759009,0.19461172741679872,0.2513470681458003,0.4474334339829811,0.4943727696953061,0.099882491186839,0.5287896592244419,0.5354896675651393,0.6049715483677748
CP003255,0.6174766802524909,0.7952779522796236,0.011095700416088766,0.038834951456310676,0.0109717868338558,0.07327586206896551,0.08240534521158129,0.3262806236080178,0.021806853582554516,0.17757009345794392,0.2631964809384164,0.43914956011730205
CP003557,0.41967010043652975,0.4458353001972661,0.40599455040871935,0.2623588945114831,0.2237960339943343,0.2075070821529745,0.6105557776889244,0.7013194722111156,0.07874015748031496,0.452755905511811,0.12446351931330472,0.5426800190748688
CP003938,0.55322888175197,0.6379701864659425,0.058091286307053944,0.04445761707172496,0.06559714795008913,0.13654188948306595,0.4629734313171283,0.3561334087054833,0.1662162162162162,0.21891891891891893,0.5264910687254012,0.5398122918558886
CP006939,0.523953061471631,0.5826116526660167,0.15178975985500678,0.10466696873584051,0.1049654305468259,0.1910747957259585,0.4717607973421927,0.5431893687707641,0.019313304721030045,0.30150214592274677,0.6929792651873409,0.634776282284467
CP008713,0.28338520583969,0.17983154695638748,0.4966850828729282,0.4662983425414365,0.2700490998363339,0.41243862520458263,0.8676540850453894,0.8705207835642619,0.8060344827586207,0.8793103448275862,0.9365079365079365,0.9198412698412698
CP010848,0.6205353081841416,0.7056487152463929,0.07258064516129033,0.024193548387096774,0.04537313432835821,0.07164179104477612,0.3253968253968254,0.4087301587301587,0.24,0.3466666666666667,0.400655737704918,0.3737704918032787
FP929045,0.5873238627919859,0.7565151630697272,0.02968036529680365,0.0319634703196347,0.03868471953578337,0.07027724049000644,0.18929503916449086,0.32114882506527415,0.020618556701030927,0.2036082474226804,0.3637362637362637,0.3862637362637363
AE001273,0.4173422983328902,0.3431861039632746,0.055900621118012424,0.06832298136645963,0.24029850746268658,0.17761194029850746,0.6781609195402298,0.617816091954023,0.6091954022988506,0.5977011494252874,0.7404580152671756,0.7506361323155216
AE010300,0.36748796979684045,0.29724131700779616,0.16989145823501653,0.21661160924964606,0.3420398009950249,0.18470149253731344,0.5793991416309013,0.65113427345187,0.6683168316831684,0.6584158415841584,0.4362369337979094,0.7247386759581882
AE017282,0.640590072203758,0.8021081490463622,0.02508361204013378,0.05351170568561873,0.03076923076923077,0.08624708624708624,0.07321772639691715,0.29865125240847784,0.06428571428571428,0.22142857142857142,0.17583408476104598,0.35978358881875566
AM711867,0.7296404629711529,0.9566747059213445,0.0072992700729927005,0.0024330900243309003,0.003775776938716236,0.011908219575951205,0.03806228373702422,0.03806228373702422,0.05755395683453238,0.10071942446043165,0.03791954906482193,0.03996925441967717
AP009384,0.6776203531867734,0.8651486789095381,0.009830205540661306,0.01519213583556747,0.011005502751375688,0.01775887943971986,0.05764705882352941,0.42,0.031055900621118012,0.10869565217391304,0.25899705014749264,0.3793510324483776
AP012057,0.67566063872044,0.8612580391988072,0,0,0.0011859582542694497,0.025853889943074002,0.007957559681697613,0.04907161803713528,0.03812316715542522,0.18181818181818182,0.055709380883818806,0.19271237124820023
AP013063,0.6136395602590782,0.7811916239534215,0.030911901081916538,0.025502318392581144,0.039362063115032236,0.058025110281642346,0.273955773955774,0.23832923832923833,0.047503045066991476,0.12667478684531058,0.24766777008727053,0.4829972916039723
BX842601,0.5111643022920589,0.5837625261076778,0.0347682119205298,0.030629139072847682,0.031236055332440876,0.06559571619812583,0.200734394124847,0.36658506731946144,0.0392156862745098,0.4677871148459384,0.6247464503042597,0.49239350912778906
CP000143,0.6920597266841123,0.8916234445369362,0.008333333333333333,0.008333333333333333,0.005823186871360508,0.008470089994706194,0.037037037037037035,0.23015873015873015,0.012987012987012988,0.07792207792207792,0.097784981091302,0.4629929767693139
CP000316,0.6327491591199133,0.7856479412419025,0.018648018648018648,0.011655011655011656,0.02592492573588982,0.05076964623278423,0.07518796992481203,0.22234156820622986,0.03235294117647059,0.18088235294117647,0.2844945355191257,0.27117486338797814
CP000481,0.6687109279375066,0.7937270077546651,0.032640949554896145,0.011869436201780416,0.007701193685021178,0.0562187139006546,0.09219858156028368,0.30141843971631205,0.09722222222222222,0.22685185185185186,0.20562770562770563,0.24935064935064935
CP000749,0.4340575819900231,0.3826427255364717,0.09018567639257294,0.1039787798408488,0.12101210121012101,0.20058672533920058,0.5737327188940092,0.5525345622119816,0.4490358126721763,0.5247933884297521,0.6885991510006064,0.6691934505761067
CP000922,0.4211542356044093,0.38038805930667796,0.02794819359236537,0.10020449897750511,0.031079607415485277,0.22519083969465647,0.37484737484737485,0.49572649572649574,0.5379746835443038,0.45569620253164556,0.6101792943898207,0.708502024291498
CP001130,0.35033857054899187,0.2869081233267965,0.536697247706422,0.6743119266055045,0.3436293436293436,0.34491634491634493,0.21664626682986537,0.386780905752754,0.5702479338842975,0.5371900826446281,0.6997354497354498,0.8373015873015873
CP001607,0.4323958918479235,0.4131579385966906,0.07512195121951219,0.05658536585365854,0.14638447971781304,0.23192239858906524,0.6440528634361233,0.573568281938326,0.5064377682403434,0.5278969957081545,0.7050243111831442,0.7050243111831442
CP001685,0.3086298706951685,0.21442466878329183,0.4646900269541779,0.22964959568733154,0.3469135802469136,0.3172839506172839,0.8009592326139089,0.8268585131894485,0.32432432432432434,0.7081081081081081,0.8266199649737302,0.8099824868651488
CP001785,0.6006024550853029,0.72661346568699,0.27899159663865547,0.08739495798319327,0.19158121964382083,0.08364813815434431,0.22040816326530613,0.19591836734693877,0.37815126050420167,0.3865546218487395,0.20694645441389292,0.3140376266280753
CP001928,0.4438299284077071,0.44507304659986824,0.04821802935010482,0.04612159329140461,0.04397905759162304,0.0743455497382199,0.4,0.5573529411764706,0.08260869565217391,0.34347826086956523,0.6259414225941422,0.6794979079497908
CP002048,0.5167457590138003,0.5746644676562214,0.3325714285714286,0.23542857142857143,0.2079207920792079,0.19277810133954573,0.3486238532110092,0.29908256880733947,0.2100456621004566,0.4063926940639269,0.5212669683257919,0.49411764705882355
CP002292,0.6319508720129303,0.7777586619724555,0.03367003367003367,0.06060606060606061,0.020868824531516183,0.04131175468483816,0.18535127055306427,0.31689088191330345,0.1497326203208556,0.21390374331550802,0.18161683277962348,0.38981173864894797
CP002452,0.5514756863556461,0.6901867759401784,0.055089820359281436,0.058682634730538925,0.09071949947862357,0.06777893639207508,0.22542372881355932,0.47627118644067795,0.12015503875968993,0.313953488372093,0.4318181818181818,0.6055194805194806
CP002593,0.7353758843767417,0.9439515303252752,0.0041841004184100415,0.0041841004184100415,0.0021527162213498797,0.023679878434848676,0.0035460992907801418,0.01950354609929078,0.01256281407035176,0.10050251256281408,0.017222153388675505,0.0517903605501177
CP002899,0.36580287940143474,0.26304427579219003,0.1334867663981588,0.12313003452243959,0.2398884239888424,0.22315202231520223,0.8381564844587353,0.8167202572347267,0.851063829787234,0.7021276595744681,0.8960302457466919,0.8402646502835539
CP003257,0.2916739383255777,0.18008996260873913,0.509567387687188,0.3955906821963394,0.2719812426729191,0.37280187573270807,0.7769978401727862,0.8272138228941684,0.4864864864864865,0.7387387387387387,0.8509212730318257,0.8752093802345059
CP003590,0.46587833963355896,0.4398736890128674,0.13896312132549438,0.04917156600748263,0.17108753315649866,0.11803713527851459,0.58664363845711,0.6303972366148531,0.4161490683229814,0.4891304347826087,0.35962877030162416,0.6672853828306264
CP003940,0.3991095717349888,0.3427514963678667,0.1387047424783274,0.09026007139214687,0.2763900080580177,0.3174858984689766,0.7636511817440913,0.7139364303178484,0.8185483870967742,0.7701612903225806,0.8760460251046025,0.8117154811715481
CP007003,0.603399065971288,0.7136442505023892,0.046296296296296294,0.041666666666666664,0.05812641083521445,0.08408577878103837,0.2717391304347826,0.3282608695652174,0.2318840579710145,0.2753623188405797,0.2446927374301676,0.28324022346368716
CP008802,0.6276382395699329,0.7350479456903943,0.010330578512396695,0.002066115702479339,0.043410852713178294,0.10232558139534884,0.7163323782234957,0.3495702005730659,0.2708333333333333,0.20833333333333334,0.5024038461538461,0.4463141025641026
CP011265,0.6216010104150526,0.7580939318642193,0.046511627906976744,0.07343941248470012,0.04317868626550299,0.03628847037207166,0.294478527607362,0.278118609406953,0.10393258426966293,0.27808988764044945,0.30187721968543885,0.3485540334855403
FP929047,0.6534424373179883,0.8834749686906843,0.02968036529680365,0.07077625570776255,0.021011162179908074,0.03939592908732764,0.03694581280788178,0.09113300492610837,0.05357142857142857,0.14285714285714285,0.1271515824541921,0.2087729039422543
AE001363,0.41418252261119437,0.3481790806395262,0.0633116883116883,0.12175324675324675,0.2812960235640648,0.13843888070692195,0.6183035714285714,0.6116071428571429,0.5290322580645161,0.6516129032258065,0.702355460385439,0.7130620985010707
AE013218,0.26365609063986933,0.12412520317861658,0.3111111111111111,0.29150326797385623,0.3404255319148936,0.39361702127659576,0.8019257221458047,0.8830811554332875,0.6666666666666666,0.8809523809523809,0.8333333333333334,0.8873873873873874
AE017283,0.603762649144179,0.695160093857194,0.033816425120772944,0.020933977455716585,0.05538325210456358,0.07709348692955251,0.31567328918322296,0.27593818984547464,0.2714285714285714,0.34285714285714286,0.298404641044235,0.34155184916606235
AM743169,0.6682518168125074,0.8426903960057605,0.009933774834437087,0.006622516556291391,0.03367633302151544,0.0626753975678204,0.024704618689581095,0.17293233082706766,0.031914893617021274,0.1773049645390071,0.35452387232920074,0.33658665259825904
